recording_id,audio_video,subject,month,duration_time,listened_time,surplus_time,duration_ms,listened_ms,surplus_ms
video_25_13,video,25,13,01:00:34,01:00:34,00:00:00,3634000,3634000,0
video_25_14,video,25,14,01:00:15,01:00:15,00:00:00,3615000,3615000,0
video_25_15,video,25,15,01:03:57,01:03:57,00:00:00,3837000,3837000,0
video_25_16,video,25,16,01:03:54,01:03:54,00:00:00,3834000,3834000,0
video_25_17,video,25,17,01:00:09,01:00:09,00:00:00,3609000,3609000,0
video_26_06,video,26,06,01:03:38,01:03:38,00:00:00,3818000,3818000,0
video_26_07,video,26,07,01:02:14,01:02:14,00:00:00,3734000,3734000,0
video_26_08,video,26,08,01:01:13,01:01:13,00:00:00,3673000,3673000,0
video_26_09,video,26,09,01:00:50,01:00:50,00:00:00,3650000,3650000,0
video_26_10,video,26,10,01:04:28,01:04:28,00:00:00,3868000,3868000,0
video_26_11,video,26,11,01:03:36,01:03:36,00:00:00,3816000,3816000,0
video_26_12,video,26,12,01:00:12,01:00:12,00:00:00,3612000,3612000,0
video_26_13,video,26,13,00:58:35,00:58:35,00:00:00,3515000,3515000,0
video_26_14,video,26,14,01:01:30,01:01:30,00:00:00,3690000,3690000,0
video_26_15,video,26,15,01:02:54,01:02:54,00:00:00,3774000,3774000,0
video_26_16,video,26,16,01:01:08,01:01:08,00:00:00,3668000,3668000,0
video_26_17,video,26,17,01:06:07,01:06:07,00:00:00,3967000,3967000,0
video_27_06,video,27,06,00:59:09,00:59:09,00:00:00,3549000,3549000,0
video_27_07,video,27,07,01:01:46,01:01:46,00:00:00,3706000,3706000,0
video_27_08,video,27,08,01:01:39,01:01:39,00:00:00,3699000,3699000,0
video_27_09,video,27,09,01:02:12,01:02:12,00:00:00,3732000,3732000,0
video_27_10,video,27,10,01:04:39,01:04:39,00:00:00,3879000,3879000,0
video_27_11,video,27,11,01:07:31,01:07:31,00:00:00,4051000,4051000,0
video_27_12,video,27,12,01:05:21,01:05:21,00:00:00,3921000,3921000,0
video_27_13,video,27,13,01:04:17,01:04:17,00:00:00,3857000,3857000,0
video_27_14,video,27,14,01:01:16,01:01:16,00:00:00,3676000,3676000,0
video_27_15,video,27,15,01:00:53,01:00:53,00:00:00,3653000,3653000,0
video_27_16,video,27,16,01:00:53,01:00:53,00:00:00,3653000,3653000,0
video_27_17,video,27,17,01:05:13,01:05:13,00:00:00,3913000,3913000,0
video_28_06,video,28,06,00:57:39,00:57:39,00:00:00,3459000,3459000,0
video_28_07,video,28,07,01:00:16,01:00:16,00:00:00,3616000,3616000,0
video_28_08,video,28,08,01:03:13,01:03:13,00:00:00,3793000,3793000,0
video_28_09,video,28,09,01:00:56,01:00:56,00:00:00,3656000,3656000,0
video_28_10,video,28,10,01:01:54,01:01:54,00:00:00,3714000,3714000,0
video_28_11,video,28,11,00:59:19,00:59:19,00:00:00,3559000,3559000,0
video_28_12,video,28,12,01:02:31,01:02:31,00:00:00,3751000,3751000,0
video_28_13,video,28,13,01:01:52,01:01:52,00:00:00,3712000,3712000,0
video_28_14,video,28,14,00:58:43,00:58:43,00:00:00,3523000,3523000,0
video_28_15,video,28,15,01:02:05,01:02:05,00:00:00,3725000,3725000,0
video_28_16,video,28,16,01:00:24,01:00:24,00:00:00,3624000,3624000,0
video_28_17,video,28,17,01:01:55,01:01:55,00:00:00,3715000,3715000,0
video_29_06,video,29,06,00:56:57,00:56:57,00:00:00,3417000,3417000,0
video_29_07,video,29,07,00:58:58,00:58:58,00:00:00,3538000,3538000,0
video_29_08,video,29,08,00:58:56,00:58:56,00:00:00,3536000,3536000,0
video_29_09,video,29,09,00:58:23,00:58:23,00:00:00,3503000,3503000,0
video_29_10,video,29,10,01:02:47,01:02:47,00:00:00,3767000,3767000,0
video_29_11,video,29,11,01:01:17,01:01:17,00:00:00,3677000,3677000,0
video_29_12,video,29,12,00:58:19,00:58:19,00:00:00,3499000,3499000,0
video_29_13,video,29,13,01:01:58,01:01:58,00:00:00,3718000,3718000,0
video_29_14,video,29,14,01:03:47,01:03:47,00:00:00,3827000,3827000,0
video_29_15,video,29,15,00:58:25,00:58:25,00:00:00,3505000,3505000,0
video_29_16,video,29,16,00:55:25,00:55:25,00:00:00,3325000,3325000,0
video_29_17,video,29,17,01:01:15,01:01:15,00:00:00,3675000,3675000,0
video_30_06,video,30,06,01:08:22,01:08:22,00:00:00,4102000,4102000,0
video_30_07,video,30,07,01:00:33,01:00:33,00:00:00,3633000,3633000,0
video_30_08,video,30,08,01:06:37,01:06:37,00:00:00,3997000,3997000,0
video_30_09,video,30,09,01:01:25,01:01:25,00:00:00,3685000,3685000,0
video_30_10,video,30,10,00:57:56,00:57:56,00:00:00,3476000,3476000,0
video_30_11,video,30,11,01:00:35,01:00:35,00:00:00,3635000,3635000,0
video_30_12,video,30,12,01:01:37,01:01:37,00:00:00,3697000,3697000,0
video_30_13,video,30,13,00:58:31,00:58:31,00:00:00,3511000,3511000,0
video_30_14,video,30,14,00:59:05,00:59:05,00:00:00,3545000,3545000,0
video_30_15,video,30,15,01:03:10,01:03:10,00:00:00,3790000,3790000,0
video_30_16,video,30,16,01:01:49,01:01:49,00:00:00,3709000,3709000,0
video_30_17,video,30,17,01:04:23,01:04:23,00:00:00,3863000,3863000,0
video_31_06,video,31,06,00:58:55,00:58:55,00:00:00,3535000,3535000,0
video_31_07,video,31,07,01:01:07,01:01:07,00:00:00,3667000,3667000,0
video_31_08,video,31,08,01:00:30,01:00:30,00:00:00,3630000,3630000,0
video_31_09,video,31,09,00:59:29,00:59:29,00:00:00,3569000,3569000,0
video_31_10,video,31,10,00:57:29,00:57:29,00:00:00,3449000,3449000,0
video_31_11,video,31,11,00:57:54,00:57:54,00:00:00,3474000,3474000,0
video_31_12,video,31,12,01:01:09,01:01:09,00:00:00,3669000,3669000,0
video_31_13,video,31,13,01:01:03,01:01:03,00:00:00,3663000,3663000,0
video_31_14,video,31,14,01:01:12,01:01:12,00:00:00,3672000,3672000,0
video_31_15,video,31,15,01:03:03,01:03:03,00:00:00,3783000,3783000,0
video_31_16,video,31,16,01:00:09,01:00:09,00:00:00,3609000,3609000,0
video_31_17,video,31,17,01:02:26,01:02:26,00:00:00,3746000,3746000,0
video_32_06,video,32,06,01:03:06,01:03:06,00:00:00,3786000,3786000,0
video_32_07,video,32,07,01:02:30,01:02:30,00:00:00,3750000,3750000,0
video_32_08,video,32,08,00:58:29,00:58:29,00:00:00,3509000,3509000,0
video_32_09,video,32,09,01:01:58,01:01:58,00:00:00,3718000,3718000,0
video_32_10,video,32,10,00:59:02,00:59:02,00:00:00,3542000,3542000,0
video_32_11,video,32,11,01:01:24,01:01:24,00:00:00,3684000,3684000,0
video_32_12,video,32,12,01:03:11,01:03:11,00:00:00,3791000,3791000,0
video_32_13,video,32,13,00:59:37,00:59:37,00:00:00,3577000,3577000,0
video_32_14,video,32,14,00:59:05,00:59:05,00:00:00,3545000,3545000,0
video_32_15,video,32,15,01:00:31,01:00:31,00:00:00,3631000,3631000,0
video_32_16,video,32,16,01:00:32,01:00:32,00:00:00,3632000,3632000,0
video_32_17,video,32,17,00:59:41,00:59:41,00:00:00,3581000,3581000,0
video_33_06,video,33,06,01:03:05,01:03:05,00:00:00,3785000,3785000,0
video_33_07,video,33,07,01:01:10,01:01:10,00:00:00,3670000,3670000,0
video_33_08,video,33,08,01:00:47,01:00:47,00:00:00,3647000,3647000,0
video_33_09,video,33,09,01:00:50,01:00:50,00:00:00,3650000,3650000,0
video_33_10,video,33,10,01:01:04,01:01:04,00:00:00,3664000,3664000,0
video_33_11,video,33,11,00:59:52,00:59:52,00:00:00,3592000,3592000,0
video_33_12,video,33,12,01:03:58,01:03:58,00:00:00,3838000,3838000,0
video_33_13,video,33,13,01:00:38,01:00:38,00:00:00,3638000,3638000,0
video_33_14,video,33,14,01:03:07,01:03:07,00:00:00,3787000,3787000,0
video_33_15,video,33,15,01:00:29,01:00:29,00:00:00,3629000,3629000,0
video_33_16,video,33,16,00:57:16,00:57:16,00:00:00,3436000,3436000,0
video_33_17,video,33,17,01:03:12,01:03:12,00:00:00,3792000,3792000,0
video_34_06,video,34,06,00:58:29,00:58:29,00:00:00,3509000,3509000,0
video_34_07,video,34,07,01:01:19,01:01:19,00:00:00,3679000,3679000,0
video_34_08,video,34,08,01:03:15,01:03:15,00:00:00,3795000,3795000,0
video_34_09,video,34,09,01:01:04,01:01:04,00:00:00,3664000,3664000,0
video_34_10,video,34,10,00:59:15,00:59:15,00:00:00,3555000,3555000,0
video_34_11,video,34,11,00:58:52,00:58:52,00:00:00,3532000,3532000,0
video_34_12,video,34,12,00:59:29,00:59:29,00:00:00,3569000,3569000,0
video_34_13,video,34,13,01:04:46,01:04:46,00:00:00,3886000,3886000,0
video_34_14,video,34,14,01:02:42,01:02:42,00:00:00,3762000,3762000,0
video_34_15,video,34,15,00:59:00,00:59:00,00:00:00,3540000,3540000,0
video_34_16,video,34,16,01:05:33,01:05:33,00:00:00,3933000,3933000,0
video_34_17,video,34,17,00:59:44,00:59:44,00:00:00,3584000,3584000,0
video_35_06,video,35,06,01:00:41,01:00:41,00:00:00,3641000,3641000,0
video_35_07,video,35,07,01:03:40,01:03:40,00:00:00,3820000,3820000,0
video_35_08,video,35,08,01:04:02,01:04:02,00:00:00,3842000,3842000,0
video_35_09,video,35,09,01:01:55,01:01:55,00:00:00,3715000,3715000,0
video_35_10,video,35,10,01:05:13,01:05:13,00:00:00,3913000,3913000,0
video_35_11,video,35,11,01:04:40,01:04:40,00:00:00,3880000,3880000,0
video_35_12,video,35,12,01:03:28,01:03:28,00:00:00,3808000,3808000,0
video_35_13,video,35,13,01:02:52,01:02:52,00:00:00,3772000,3772000,0
video_35_14,video,35,14,01:00:13,01:00:13,00:00:00,3613000,3613000,0
video_35_15,video,35,15,01:01:37,01:01:37,00:00:00,3697000,3697000,0
video_35_16,video,35,16,00:59:30,00:59:30,00:00:00,3570000,3570000,0
video_35_17,video,35,17,00:59:09,00:59:09,00:00:00,3549000,3549000,0
video_36_06,video,36,06,01:00:49,01:00:49,00:00:00,3649000,3649000,0
video_36_07,video,36,07,01:01:42,01:01:42,00:00:00,3702000,3702000,0
video_36_08,video,36,08,01:01:31,01:01:31,00:00:00,3691000,3691000,0
video_36_09,video,36,09,00:58:29,00:58:29,00:00:00,3509000,3509000,0
video_36_10,video,36,10,00:59:12,00:59:12,00:00:00,3552000,3552000,0
video_36_11,video,36,11,00:57:38,00:57:38,00:00:00,3458000,3458000,0
video_36_12,video,36,12,01:00:42,01:00:42,00:00:00,3642000,3642000,0
video_36_13,video,36,13,01:03:03,01:03:03,00:00:00,3783000,3783000,0
video_36_14,video,36,14,01:05:21,01:05:21,00:00:00,3921000,3921000,0
video_36_15,video,36,15,00:59:28,00:59:28,00:00:00,3568000,3568000,0
video_36_16,video,36,16,00:59:49,00:59:49,00:00:00,3589000,3589000,0
video_36_17,video,36,17,01:02:46,01:02:46,00:00:00,3766000,3766000,0
video_37_06,video,37,06,01:00:21,01:00:21,00:00:00,3621000,3621000,0
video_37_07,video,37,07,00:59:04,00:59:04,00:00:00,3544000,3544000,0
video_37_08,video,37,08,01:02:47,01:02:47,00:00:00,3767000,3767000,0
video_37_09,video,37,09,00:58:55,00:58:55,00:00:00,3535000,3535000,0
video_37_10,video,37,10,01:01:29,01:01:29,00:00:00,3689000,3689000,0
video_37_11,video,37,11,00:59:50,00:59:50,00:00:00,3590000,3590000,0
video_37_12,video,37,12,01:00:29,01:00:29,00:00:00,3629000,3629000,0
video_37_13,video,37,13,01:03:57,01:03:57,00:00:00,3837000,3837000,0
video_37_14,video,37,14,01:01:45,01:01:45,00:00:00,3705000,3705000,0
video_37_15,video,37,15,01:00:15,01:00:15,00:00:00,3615000,3615000,0
video_37_16,video,37,16,00:59:07,00:59:07,00:00:00,3547000,3547000,0
video_37_17,video,37,17,01:00:33,01:00:33,00:00:00,3633000,3633000,0
video_38_06,video,38,06,00:59:22,00:59:22,00:00:00,3562000,3562000,0
video_38_07,video,38,07,00:59:03,00:59:03,00:00:00,3543000,3543000,0
video_38_08,video,38,08,00:59:54,00:59:54,00:00:00,3594000,3594000,0
video_38_09,video,38,09,00:59:48,00:59:48,00:00:00,3588000,3588000,0
video_38_10,video,38,10,00:59:26,00:59:26,00:00:00,3566000,3566000,0
video_38_11,video,38,11,01:11:08,01:11:08,00:00:00,4268000,4268000,0
video_38_12,video,38,12,00:57:11,00:57:11,00:00:00,3431000,3431000,0
video_38_13,video,38,13,01:03:56,01:03:56,00:00:00,3836000,3836000,0
video_38_14,video,38,14,00:56:35,00:56:35,00:00:00,3395000,3395000,0
video_38_15,video,38,15,00:57:42,00:57:42,00:00:00,3462000,3462000,0
video_38_16,video,38,16,01:01:18,01:01:18,00:00:00,3678000,3678000,0
video_38_17,video,38,17,00:59:26,00:59:26,00:00:00,3566000,3566000,0
video_39_06,video,39,06,01:01:35,01:01:35,00:00:00,3695000,3695000,0
video_39_07,video,39,07,01:00:10,01:00:10,00:00:00,3610000,3610000,0
video_39_08,video,39,08,01:04:06,01:04:06,00:00:00,3846000,3846000,0
video_39_09,video,39,09,01:00:52,01:00:52,00:00:00,3652000,3652000,0
video_39_10,video,39,10,00:59:19,00:59:19,00:00:00,3559000,3559000,0
video_39_11,video,39,11,01:03:01,01:03:01,00:00:00,3781000,3781000,0
video_39_12,video,39,12,01:02:43,01:02:43,00:00:00,3763000,3763000,0
video_39_13,video,39,13,01:00:33,01:00:33,00:00:00,3633000,3633000,0
video_39_14,video,39,14,01:01:47,01:01:47,00:00:00,3707000,3707000,0
video_39_15,video,39,15,01:03:52,01:03:52,00:00:00,3832000,3832000,0
video_39_16,video,39,16,01:01:21,01:01:21,00:00:00,3681000,3681000,0
video_39_17,video,39,17,01:00:27,01:00:27,00:00:00,3627000,3627000,0
video_40_06,video,40,06,00:55:46,00:55:46,00:00:00,3346000,3346000,0
video_40_07,video,40,07,00:59:59,00:59:59,00:00:00,3599000,3599000,0
video_40_08,video,40,08,01:01:52,01:01:52,00:00:00,3712000,3712000,0
video_40_09,video,40,09,01:02:58,01:02:58,00:00:00,3778000,3778000,0
video_40_10,video,40,10,01:05:22,01:05:22,00:00:00,3922000,3922000,0
video_40_11,video,40,11,00:56:49,00:56:49,00:00:00,3409000,3409000,0
video_40_12,video,40,12,00:40:59,00:40:59,00:00:00,2459000,2459000,0
video_40_13,video,40,13,01:02:06,01:02:06,00:00:00,3726000,3726000,0
video_40_14,video,40,14,00:56:50,00:56:50,00:00:00,3410000,3410000,0
video_40_15,video,40,15,01:02:09,01:02:09,00:00:00,3729000,3729000,0
video_40_16,video,40,16,00:58:31,00:58:31,00:00:00,3511000,3511000,0
video_40_17,video,40,17,00:58:15,00:58:15,00:00:00,3495000,3495000,0
video_41_06,video,41,06,01:02:08,01:02:08,00:00:00,3728000,3728000,0
video_41_07,video,41,07,01:01:13,01:01:13,00:00:00,3673000,3673000,0
video_41_08,video,41,08,00:57:08,00:57:08,00:00:00,3428000,3428000,0
video_41_09,video,41,09,00:58:22,00:58:22,00:00:00,3502000,3502000,0
video_41_10,video,41,10,00:57:25,00:57:25,00:00:00,3445000,3445000,0
video_41_11,video,41,11,00:57:04,00:57:04,00:00:00,3424000,3424000,0
video_41_12,video,41,12,01:02:25,01:02:25,00:00:00,3745000,3745000,0
video_41_13,video,41,13,01:00:24,01:00:24,00:00:00,3624000,3624000,0
video_41_14,video,41,14,01:01:47,01:01:47,00:00:00,3707000,3707000,0
video_41_15,video,41,15,00:58:18,00:58:18,00:00:00,3498000,3498000,0
video_41_16,video,41,16,01:01:27,01:01:27,00:00:00,3687000,3687000,0
video_41_17,video,41,17,01:02:55,01:02:55,00:00:00,3775000,3775000,0
video_42_06,video,42,06,01:02:25,01:02:25,00:00:00,3745000,3745000,0
video_42_07,video,42,07,01:01:10,01:01:10,00:00:00,3670000,3670000,0
video_42_08,video,42,08,00:57:08,00:57:08,00:00:00,3428000,3428000,0
video_42_09,video,42,09,00:58:22,00:58:22,00:00:00,3502000,3502000,0
video_42_10,video,42,10,00:57:12,00:57:12,00:00:00,3432000,3432000,0
video_42_11,video,42,11,00:57:04,00:57:04,00:00:00,3424000,3424000,0
video_42_12,video,42,12,01:02:41,01:02:41,00:00:00,3761000,3761000,0
video_42_13,video,42,13,01:00:25,01:00:25,00:00:00,3625000,3625000,0
video_42_14,video,42,14,01:01:47,01:01:47,00:00:00,3707000,3707000,0
video_42_15,video,42,15,00:58:18,00:58:18,00:00:00,3498000,3498000,0
video_42_16,video,42,16,01:01:27,01:01:27,00:00:00,3687000,3687000,0
video_42_17,video,42,17,01:02:55,01:02:55,00:00:00,3775000,3775000,0
video_43_06,video,43,06,00:57:11,00:57:11,00:00:00,3431000,3431000,0
video_43_07,video,43,07,00:58:25,00:58:25,00:00:00,3505000,3505000,0
video_43_08,video,43,08,00:58:46,00:58:46,00:00:00,3526000,3526000,0
video_43_09,video,43,09,01:00:10,01:00:10,00:00:00,3610000,3610000,0
video_43_10,video,43,10,01:04:02,01:04:02,00:00:00,3842000,3842000,0
video_43_11,video,43,11,01:04:11,01:04:11,00:00:00,3851000,3851000,0
video_43_12,video,43,12,00:59:59,00:59:59,00:00:00,3599000,3599000,0
video_43_13,video,43,13,01:02:03,01:02:03,00:00:00,3723000,3723000,0
video_43_14,video,43,14,01:02:00,01:02:00,00:00:00,3720000,3720000,0
video_43_15,video,43,15,00:59:39,00:59:39,00:00:00,3579000,3579000,0
video_43_16,video,43,16,00:58:45,00:58:45,00:00:00,3525000,3525000,0
video_43_17,video,43,17,00:57:16,00:57:16,00:00:00,3436000,3436000,0
video_44_06,video,44,06,00:59:19,00:59:19,00:00:00,3559000,3559000,0
video_44_07,video,44,07,00:38:30,00:38:30,00:00:00,2310000,2310000,0
video_44_08,video,44,08,01:01:11,01:01:11,00:00:00,3671000,3671000,0
video_44_09,video,44,09,01:01:54,01:01:54,00:00:00,3714000,3714000,0
video_44_10,video,44,10,00:58:14,00:58:14,00:00:00,3494000,3494000,0
video_44_11,video,44,11,01:06:58,01:06:58,00:00:00,4018000,4018000,0
video_44_12,video,44,12,00:59:09,00:59:09,00:00:00,3549000,3549000,0
video_44_13,video,44,13,00:59:14,00:59:14,00:00:00,3554000,3554000,0
video_44_14,video,44,14,01:00:36,01:00:36,00:00:00,3636000,3636000,0
video_44_15,video,44,15,00:54:55,00:54:55,00:00:00,3295000,3295000,0
video_44_16,video,44,16,00:59:27,00:59:27,00:00:00,3567000,3567000,0
video_44_17,video,44,17,01:07:20,01:07:20,00:00:00,4040000,4040000,0
video_45_06,video,45,06,01:00:11,01:00:11,00:00:00,3611000,3611000,0
video_45_07,video,45,07,00:57:34,00:57:34,00:00:00,3454000,3454000,0
video_45_08,video,45,08,00:58:56,00:58:56,00:00:00,3536000,3536000,0
video_45_09,video,45,09,00:51:32,00:51:32,00:00:00,3092000,3092000,0
video_45_10,video,45,10,00:57:26,00:57:26,00:00:00,3446000,3446000,0
video_45_11,video,45,11,01:02:46,01:02:46,00:00:00,3766000,3766000,0
video_45_12,video,45,12,01:04:15,01:04:15,00:00:00,3855000,3855000,0
video_45_13,video,45,13,00:59:28,00:59:28,00:00:00,3568000,3568000,0
video_45_14,video,45,14,00:59:43,00:59:43,00:00:00,3583000,3583000,0
video_45_15,video,45,15,01:06:32,01:06:32,00:00:00,3992000,3992000,0
video_45_16,video,45,16,01:04:18,01:04:18,00:00:00,3858000,3858000,0
video_45_17,video,45,17,00:59:57,00:59:57,00:00:00,3597000,3597000,0
video_46_06,video,46,06,01:04:56,01:04:56,00:00:00,3896000,3896000,0
video_46_07,video,46,07,01:00:25,01:00:25,00:00:00,3625000,3625000,0
video_46_08,video,46,08,00:59:54,00:59:54,00:00:00,3594000,3594000,0
video_46_09,video,46,09,00:57:59,00:57:59,00:00:00,3479000,3479000,0
video_46_10,video,46,10,01:00:03,01:00:03,00:00:00,3603000,3603000,0
video_46_11,video,46,11,00:59:19,00:59:19,00:00:00,3559000,3559000,0
video_46_12,video,46,12,00:59:53,00:59:53,00:00:00,3593000,3593000,0
video_46_13,video,46,13,00:41:56,00:41:56,00:00:00,2516000,2516000,0
video_46_14,video,46,14,01:02:41,01:02:41,00:00:00,3761000,3761000,0
video_46_15,video,46,15,01:01:04,01:01:04,00:00:00,3664000,3664000,0
video_46_16,video,46,16,00:55:57,00:55:57,00:00:00,3357000,3357000,0
video_46_17,video,46,17,01:02:51,01:02:51,00:00:00,3771000,3771000,0
